Loan Status,Current Loan Amount,Credit Score,Annual Income,Monthly Debt,Years of Credit History,Number of Open Accounts,Current Credit Balance,Maximum Open Credit
0,224224.0,727.0,1549260.0,8172.28,15.1,5.0,43225.0,152592.0
0,302126.0,651.0,675792.0,18640.52,9.0,15.0,175921.0,328548.0
1,649594.0,740.0,1577703.0,9965.88,22.1,9.0,438330.0,1188638.0
1,268114.0,689.0,545851.0,9734.46,9.2,7.0,145882.0,449240.0
0,179300.0,705.0,1355004.0,8694.59,19.6,16.0,50122.0,442970.0
1,133980.0,704.0,964250.0,5054.19,16.4,7.0,77140.0,109472.0
1,213422.0,739.0,2572733.0,29157.78,23.4,17.0,265221.0,993850.0
0,288838.0,677.0,661409.0,12897.39,17.2,12.0,143279.0,194722.0
1,187176.0,739.0,596543.0,4677.8,14.8,10.0,43662.0,295658.0
1,218746.0,741.0,1020148.0,11221.59,10.4,6.0,188024.0,279840.0
1,309452.0,737.0,1577532.0,19193.42,14.2,17.0,390944.0,687962.0
1,43208.0,750.0,933090.0,25115.53,31.5,12.0,460712.0,704704.0
0,219494.0,720.0,1118416.0,19851.96,24.5,9.0,128554.0,204204.0
0,167596.0,739.0,690156.0,10582.43,13.0,11.0,251256.0,486486.0
0,219296.0,692.0,548739.0,14038.72,9.0,10.0,157111.0,181918.0
1,124982.0,729.0,578208.0,11274.98,10.2,6.0,105887.0,147356.0
1,283250.0,696.0,684209.0,2748.35,14.0,10.0,24035.0,67540.0
1,442024.0,738.0,916199.0,2313.44,12.4,16.0,88521.0,316382.0
1,261888.0,739.0,716224.0,6684.77,30.0,9.0,33250.0,251614.0
1,128722.0,730.0,889390.0,14155.95,9.4,9.0,230033.0,392854.0
1,221034.0,693.0,819128.0,14088.88,7.9,7.0,112594.0,289718.0
1,464486.0,733.0,1022637.0,8155.56,14.1,7.0,252833.0,322762.0
1,264286.0,737.0,1570369.0,22273.13,21.6,13.0,179303.0,312686.0
1,318890.0,729.0,1147524.0,12909.74,18.2,17.0,224827.0,529100.0
1,109802.0,728.0,1137948.0,7017.27,13.5,3.0,236873.0,303050.0
1,473176.0,686.0,2023823.0,30525.97,21.0,9.0,415112.0,648670.0
1,71214.0,699.0,1057027.0,9777.4,14.0,6.0,31293.0,102916.0
1,142868.0,746.0,624644.0,9057.49,18.2,11.0,201571.0,674542.0
1,394460.0,743.0,984143.0,4445.05,16.4,8.0,118408.0,806432.0
1,140580.0,739.0,578151.0,3468.83,24.8,6.0,120916.0,166056.0
0,144232.0,728.0,1188127.0,23366.58,15.3,11.0,90003.0,179696.0
0,99462.0,727.0,916294.0,10689.97,23.6,10.0,107179.0,761420.0
0,501996.0,682.0,1492070.0,15293.86,16.8,12.0,194009.0,389312.0
1,263318.0,662.0,729600.0,5891.52,10.5,6.0,101840.0,259160.0
1,328394.0,723.0,1380198.0,30479.42,18.0,13.0,281618.0,420222.0
0,212102.0,723.0,417696.0,9363.39,31.9,10.0,76684.0,236764.0
1,77814.0,726.0,1353370.0,6687.81,15.0,6.0,36708.0,56606.0
1,172832.0,742.0,1119480.0,23042.63,13.1,17.0,156408.0,319968.0
1,452826.0,675.0,889656.0,16681.05,18.5,10.0,256196.0,478478.0
1,254628.0,712.0,647900.0,7180.86,13.3,8.0,268432.0,511214.0
1,759770.0,677.0,2249676.0,28308.48,20.1,10.0,574370.0,896302.0
1,272250.0,733.0,564300.0,1786.95,19.5,2.0,0.0,0.0
0,133606.0,745.0,769196.0,8974.08,13.1,6.0,193154.0,411862.0
0,388982.0,727.0,2053007.0,13378.66,18.0,19.0,216866.0,797192.0
1,329142.0,684.0,1421295.0,24162.11,16.9,12.0,481669.0,671132.0
1,153736.0,724.0,986328.0,10685.03,8.5,9.0,73834.0,156024.0
1,65824.0,729.0,606366.0,15361.12,10.0,5.0,33440.0,263450.0
0,101772.0,713.0,1123565.0,11422.99,10.8,8.0,274683.0,373736.0
1,66572.0,694.0,1063772.0,20743.63,8.3,5.0,51243.0,64350.0
1,206690.0,710.0,846013.0,9306.2,13.8,7.0,55195.0,111958.0
1,214786.0,717.0,1528702.0,7452.37,17.0,6.0,84987.0,146872.0
1,189156.0,706.0,742596.0,16646.66,12.9,18.0,231458.0,448932.0
1,229020.0,719.0,571938.0,8626.76,12.5,16.0,244245.0,612106.0
1,226468.0,710.0,1575765.0,1615.19,12.9,7.0,54853.0,167574.0
1,165792.0,712.0,1145472.0,22814.06,22.4,12.0,397347.0,634612.0
1,212190.0,724.0,992636.0,13979.63,23.4,12.0,186067.0,256498.0
1,143550.0,723.0,664867.0,8920.31,9.6,17.0,71155.0,150348.0
1,442860.0,660.0,1526080.0,16278.06,14.7,14.0,210653.0,525690.0
1,177254.0,708.0,1262911.0,21469.43,20.9,11.0,85348.0,236962.0
1,557436.0,685.0,1347955.0,24937.12,14.0,13.0,391723.0,637912.0
1,284834.0,737.0,1154250.0,27721.19,22.8,12.0,318668.0,729234.0
1,313500.0,741.0,1222156.0,5061.79,13.3,5.0,246373.0,336798.0
1,553740.0,694.0,1358063.0,22068.5,14.5,11.0,431433.0,835384.0
1,44396.0,729.0,958360.0,19805.98,21.5,10.0,587746.0,714846.0
1,80960.0,728.0,718675.0,15391.71,20.0,16.0,70718.0,352968.0
1,311630.0,706.0,1214879.0,19944.11,17.9,8.0,315932.0,473858.0
1,66022.0,733.0,1045323.0,10017.56,21.8,8.0,189240.0,301400.0
1,172942.0,710.0,1157499.0,15529.84,30.7,10.0,347738.0,575212.0
1,349470.0,732.0,2357900.0,8429.54,9.9,7.0,116565.0,168278.0
0,302940.0,740.0,1868840.0,22114.48,22.0,6.0,198664.0,259622.0
1,348084.0,720.0,1357664.0,11653.27,10.8,6.0,137807.0,321046.0
1,197560.0,735.0,1516656.0,22117.9,20.1,10.0,345002.0,737044.0
1,179564.0,745.0,1868460.0,18528.99,31.3,7.0,50217.0,302896.0
1,454630.0,656.0,2020935.0,25093.3,28.7,11.0,285342.0,358732.0
0,151184.0,718.0,848426.0,13221.15,17.9,10.0,163362.0,274934.0
1,101970.0,723.0,1142394.0,4645.69,14.6,5.0,17803.0,35288.0
0,190344.0,731.0,870314.0,8340.43,15.7,6.0,140809.0,239778.0
1,176066.0,708.0,632567.0,12071.46,12.2,8.0,206207.0,334422.0
1,112420.0,751.0,1747620.0,5257.49,20.5,10.0,42484.0,361724.0
1,528638.0,697.0,917776.0,25697.88,20.3,13.0,409545.0,572704.0
1,52690.0,743.0,587822.0,11266.62,12.5,7.0,32509.0,221364.0
0,226622.0,733.0,921025.0,15120.2,8.5,9.0,70224.0,277530.0
0,555830.0,730.0,1152084.0,14113.01,10.6,8.0,437019.0,990264.0
1,172260.0,748.0,929860.0,12165.7,12.6,13.0,146414.0,501578.0
1,338118.0,749.0,2180345.0,30343.19,10.5,17.0,236512.0,1117776.0
1,321860.0,706.0,1204505.0,22985.82,22.6,12.0,104120.0,152438.0
1,401192.0,748.0,1376341.0,24888.86,19.0,8.0,574009.0,890956.0
1,521774.0,745.0,1220427.0,10576.92,16.1,14.0,146110.0,408650.0
1,336028.0,691.0,1711463.0,20537.67,17.8,11.0,422085.0,581812.0
1,216502.0,712.0,1028394.0,7901.34,11.0,13.0,230584.0,467588.0
1,419760.0,716.0,1594499.0,16875.04,12.7,17.0,377796.0,1034154.0
1,387508.0,666.0,931247.0,21185.76,13.5,8.0,81073.0,186626.0
1,473044.0,700.0,2139951.0,17315.65,17.5,6.0,490238.0,601326.0
0,110726.0,727.0,1434272.0,31673.38,16.8,9.0,238355.0,544368.0
1,120208.0,715.0,927010.0,10351.58,13.9,10.0,142728.0,536558.0
1,58058.0,747.0,835601.0,2952.41,15.5,6.0,418589.0,735482.0
1,110836.0,730.0,803985.0,17419.77,7.6,11.0,123538.0,225984.0
1,430232.0,702.0,1207659.0,11392.21,23.2,4.0,30210.0,248072.0
1,229020.0,662.0,1130196.0,17047.18,11.4,4.0,119833.0,270490.0
1,111496.0,738.0,808773.0,19343.14,13.5,10.0,187017.0,296648.0
1,37752.0,715.0,767372.0,11446.74,14.2,5.0,703.0,205480.0
0,316800.0,745.0,1045000.0,17677.98,30.0,21.0,237652.0,1050280.0
0,148346.0,715.0,2232424.0,28277.32,20.0,17.0,598861.0,774774.0
1,163460.0,706.0,941165.0,19372.4,14.6,7.0,101821.0,159104.0
0,193336.0,734.0,853803.0,17147.12,11.4,15.0,110675.0,587840.0
1,112090.0,739.0,1161660.0,12100.72,15.7,8.0,148200.0,356774.0
1,110682.0,715.0,1873552.0,13676.96,22.0,5.0,129523.0,152724.0
1,310156.0,733.0,1123926.0,19668.8,16.7,8.0,264195.0,342562.0
1,71720.0,717.0,580716.0,9146.22,8.1,6.0,85424.0,185922.0
1,72336.0,745.0,192223.0,2806.49,12.3,4.0,8417.0,100496.0
1,65714.0,721.0,662074.0,1704.87,14.9,3.0,33250.0,120340.0
1,660264.0,699.0,1243284.0,1657.75,14.3,16.0,74024.0,519420.0
1,78012.0,731.0,833473.0,10397.75,13.8,7.0,215460.0,325248.0
1,217536.0,732.0,1333895.0,3857.19,16.8,19.0,131670.0,245872.0
1,357852.0,722.0,703285.0,19281.58,12.6,10.0,147953.0,256828.0
1,110198.0,737.0,856463.0,4760.64,5.2,10.0,141455.0,425414.0
1,419804.0,742.0,2060816.0,17860.38,12.5,11.0,246981.0,421784.0
1,78672.0,728.0,776416.0,6056.06,22.0,11.0,225093.0,506088.0
1,156530.0,744.0,675906.0,13461.69,10.8,9.0,125742.0,272646.0
1,112552.0,736.0,1431441.0,4294.38,18.0,6.0,45505.0,164626.0
1,494010.0,710.0,1629041.0,19141.17,20.0,17.0,492423.0,968022.0
1,39402.0,695.0,737219.0,11734.02,12.0,6.0,54758.0,164274.0
0,649374.0,716.0,1345979.0,8221.68,23.5,12.0,279718.0,551782.0
0,296340.0,723.0,986461.0,15701.03,19.8,9.0,165680.0,340758.0
0,371316.0,684.0,806018.0,7657.19,15.2,7.0,306014.0,515042.0
1,301048.0,745.0,1578501.0,21309.83,18.6,15.0,559037.0,1073468.0
0,327404.0,743.0,914223.0,20950.92,25.7,9.0,189772.0,467544.0
1,221034.0,713.0,954465.0,15828.33,10.0,13.0,182134.0,379984.0
1,258984.0,712.0,1919817.0,30717.11,21.7,13.0,103797.0,938982.0
1,263252.0,741.0,947340.0,9078.77,14.4,5.0,34941.0,256036.0
1,222574.0,714.0,1441682.0,5514.56,17.5,16.0,122968.0,271722.0
0,336666.0,713.0,1453785.0,17445.42,15.8,15.0,373673.0,554708.0
1,329868.0,723.0,2165126.0,38972.42,18.7,13.0,406505.0,821458.0
1,538626.0,725.0,1302469.0,11070.92,23.0,13.0,346199.0,605528.0
0,506066.0,703.0,1180717.0,25778.82,13.7,10.0,674671.0,1042998.0
1,331628.0,692.0,972268.0,19850.63,25.8,17.0,50939.0,746570.0
1,224488.0,724.0,969380.0,16075.71,17.9,7.0,118959.0,170676.0
1,259688.0,704.0,1121418.0,5457.56,13.0,8.0,183901.0,370304.0
0,404206.0,688.0,930886.0,19315.78,26.1,11.0,343349.0,415448.0
1,89078.0,700.0,1211611.0,22919.51,13.7,11.0,158650.0,206162.0
1,263164.0,745.0,779247.0,5006.69,15.0,3.0,165794.0,369182.0
0,328856.0,740.0,1382155.0,19695.59,22.2,5.0,487008.0,874258.0
1,326480.0,749.0,1485686.0,16218.78,16.5,11.0,233624.0,822228.0
1,326986.0,660.0,868927.0,15713.19,12.5,15.0,155971.0,369314.0
1,172854.0,731.0,1492792.0,22889.49,20.5,8.0,11134.0,17292.0
1,555170.0,684.0,1150716.0,23014.32,32.3,11.0,172691.0,333256.0
1,323202.0,711.0,744344.0,16251.46,11.0,13.0,319086.0,534688.0
1,154902.0,727.0,794979.0,12328.91,19.5,10.0,63897.0,303248.0
1,246180.0,711.0,1171749.0,17381.2,14.0,13.0,142899.0,234014.0
1,783244.0,717.0,1449510.0,28869.36,27.0,6.0,393718.0,0.0
1,335390.0,700.0,1274444.0,20072.36,17.5,9.0,120156.0,190080.0
1,601370.0,715.0,1896637.0,24656.11,14.6,12.0,666539.0,1256970.0
1,288508.0,661.0,808583.0,3591.38,11.4,4.0,102714.0,172106.0
1,95502.0,724.0,749740.0,15932.07,16.8,15.0,283309.0,682000.0
1,107404.0,699.0,604998.0,11898.37,6.8,7.0,126255.0,309056.0
1,225478.0,735.0,1246286.0,25652.47,13.9,14.0,167276.0,661034.0
1,64570.0,705.0,1263956.0,18011.43,23.7,13.0,426816.0,890450.0
1,393096.0,725.0,963110.0,19422.56,17.2,14.0,558676.0,778470.0
1,457292.0,712.0,2021676.0,36053.07,15.9,19.0,594206.0,764478.0
1,270094.0,747.0,1516238.0,26660.42,12.8,20.0,204649.0,346456.0
1,109956.0,733.0,441237.0,8824.74,20.1,15.0,274265.0,738518.0
1,637494.0,747.0,1226602.0,5928.57,18.3,16.0,235011.0,1188308.0
1,546986.0,724.0,1984037.0,22981.64,24.0,14.0,517788.0,902946.0
1,202686.0,721.0,567720.0,10644.75,9.0,13.0,165908.0,230054.0
1,177518.0,730.0,479085.0,13094.99,10.6,16.0,171418.0,554422.0
1,66374.0,715.0,1050757.0,21365.12,18.8,8.0,139935.0,265628.0
1,188848.0,749.0,741380.0,4225.79,16.8,4.0,150404.0,685652.0
0,290510.0,693.0,1100347.0,16780.23,30.4,13.0,141721.0,241648.0
0,160446.0,728.0,572812.0,16086.35,10.2,20.0,151696.0,336490.0
1,264660.0,664.0,1253335.0,24230.89,18.1,10.0,68381.0,251350.0
1,239338.0,743.0,892582.0,10190.08,17.2,12.0,187587.0,404492.0
1,693440.0,694.0,1946360.0,28546.55,17.1,17.0,363679.0,612942.0
0,112046.0,722.0,1315902.0,32129.95,12.5,13.0,260167.0,459206.0
0,367356.0,739.0,987905.0,9385.05,16.5,9.0,93100.0,242220.0
1,220154.0,723.0,912646.0,24793.29,13.5,9.0,171836.0,255420.0
1,435644.0,720.0,1130595.0,20915.96,10.0,12.0,269895.0,359216.0
1,221474.0,738.0,2295276.0,15167.89,33.0,16.0,126160.0,509014.0
1,203148.0,743.0,1052828.0,20705.44,13.3,11.0,434188.0,766370.0
0,222288.0,744.0,998279.0,13643.14,22.3,14.0,207575.0,418022.0
1,196108.0,714.0,846792.0,15383.35,22.6,7.0,336110.0,440242.0
1,222904.0,746.0,1443810.0,8795.29,23.9,8.0,259274.0,950026.0
0,215446.0,748.0,1009071.0,14799.86,18.2,15.0,254619.0,623282.0
1,105248.0,747.0,440097.0,10342.46,11.0,8.0,345724.0,707278.0
1,54912.0,733.0,400558.0,3281.3,12.0,7.0,125818.0,230516.0
1,286836.0,750.0,960773.0,22738.06,13.9,11.0,13148.0,725010.0
1,112266.0,714.0,926041.0,1574.15,3.7,7.0,30780.0,204776.0
1,79904.0,699.0,578113.0,6311.04,9.9,6.0,203680.0,291522.0
1,518848.0,747.0,1730862.0,23078.16,21.4,18.0,448400.0,923868.0
1,329846.0,662.0,1848605.0,11677.02,22.2,13.0,547637.0,784762.0
1,62744.0,724.0,1045190.0,6114.39,12.5,4.0,51357.0,309672.0
1,65186.0,721.0,1445007.0,18664.65,10.2,19.0,214016.0,1226742.0
1,583044.0,660.0,650712.0,2131.04,16.5,5.0,164274.0,257730.0
0,217910.0,728.0,602224.0,9484.99,14.0,9.0,377511.0,453442.0
1,560406.0,661.0,1426292.0,17709.71,14.0,12.0,152494.0,378092.0
1,174746.0,743.0,945136.0,10081.59,18.2,9.0,178372.0,506198.0
0,115170.0,665.0,359993.0,3929.96,9.7,7.0,138947.0,223762.0
1,231770.0,741.0,1143762.0,20873.59,22.6,8.0,376846.0,605198.0
1,156354.0,714.0,1062974.0,16476.23,17.7,11.0,202901.0,354332.0
1,309694.0,723.0,1122216.0,8715.87,29.5,6.0,128801.0,151558.0
1,538890.0,680.0,2792430.0,34439.97,22.4,19.0,465063.0,948068.0
1,177452.0,742.0,1436837.0,17840.62,20.2,9.0,198132.0,458832.0
1,328328.0,727.0,1159380.0,7903.05,22.9,5.0,51072.0,109714.0
1,249084.0,721.0,1690221.0,16479.65,13.0,5.0,525122.0,934010.0
1,334752.0,722.0,944414.0,15346.68,23.0,7.0,165984.0,265452.0
1,43428.0,746.0,2250132.0,21563.86,23.0,19.0,381691.0,625130.0
1,64174.0,700.0,1452949.0,8415.1,17.2,6.0,74556.0,310508.0
1,607068.0,715.0,1844710.0,29669.07,19.0,8.0,531829.0,789470.0
1,221826.0,737.0,1628414.0,17912.44,25.4,17.0,372723.0,727782.0
1,303886.0,745.0,880897.0,14388.13,15.2,10.0,262827.0,1017786.0
1,301070.0,654.0,1155618.0,23979.14,11.3,13.0,315210.0,619674.0
1,175670.0,716.0,960260.0,9602.6,16.6,8.0,140087.0,255838.0
0,176638.0,704.0,997785.0,16862.5,16.3,15.0,210197.0,590766.0
1,100144.0,737.0,1041675.0,12647.54,19.4,13.0,167599.0,551320.0
1,142384.0,727.0,436183.0,6615.61,11.4,7.0,108357.0,332794.0
1,106370.0,738.0,650655.0,8892.38,28.2,11.0,199823.0,668712.0
1,343728.0,676.0,1243094.0,17610.34,20.9,17.0,314393.0,981222.0
1,344652.0,742.0,1139620.0,16524.49,14.0,15.0,343045.0,467302.0
1,64966.0,751.0,337934.0,2207.8,20.5,15.0,25783.0,489500.0
0,107448.0,724.0,334039.0,3062.04,29.1,12.0,21527.0,90310.0
0,758230.0,654.0,1863216.0,37109.09,20.3,18.0,596980.0,1075030.0
1,405614.0,685.0,1654254.0,15301.84,9.8,7.0,172501.0,306350.0
1,238326.0,741.0,785878.0,6083.99,10.6,8.0,105830.0,197010.0
1,243364.0,731.0,1167702.0,19364.42,18.0,16.0,179056.0,428340.0
1,163482.0,724.0,1411890.0,15295.57,22.5,9.0,140068.0,187484.0
0,131648.0,687.0,418627.0,6488.69,14.4,9.0,111549.0,413952.0
1,781858.0,664.0,1929260.0,39726.72,19.4,16.0,199576.0,336380.0
1,192852.0,705.0,660554.0,9412.79,6.3,7.0,95114.0,299288.0
0,324962.0,718.0,873715.0,21988.7,22.8,22.0,184623.0,841632.0
1,360492.0,720.0,972895.0,11131.53,15.4,5.0,404548.0,495682.0
0,217360.0,710.0,1407900.0,19710.6,8.0,11.0,242098.0,292314.0
1,331562.0,741.0,859028.0,18397.32,31.6,14.0,500308.0,1007490.0
1,328482.0,730.0,1248224.0,23508.32,13.0,9.0,215555.0,440198.0
0,254298.0,671.0,579234.0,4923.47,13.6,5.0,198835.0,357500.0
1,753610.0,675.0,1673577.0,21059.22,16.3,9.0,244150.0,398178.0
1,334950.0,748.0,925680.0,9873.92,18.1,12.0,188670.0,949806.0
1,332882.0,710.0,881524.0,8447.97,15.5,3.0,320587.0,699050.0
1,433884.0,660.0,1116307.0,22512.34,12.8,10.0,303316.0,373230.0
1,205788.0,747.0,703285.0,10197.49,9.8,4.0,10355.0,88198.0
0,223234.0,708.0,867578.0,6210.53,17.9,6.0,227316.0,274472.0
1,509344.0,721.0,1032764.0,10671.92,20.8,11.0,341981.0,1261084.0
1,352814.0,701.0,777347.0,22478.52,21.0,7.0,155211.0,329164.0
0,506330.0,717.0,987905.0,13336.67,22.4,10.0,553470.0,753940.0
1,473990.0,709.0,1164054.0,27937.22,28.1,11.0,363603.0,905410.0
1,261492.0,743.0,1637325.0,19375.06,17.4,16.0,349486.0,737088.0
1,94534.0,725.0,913710.0,25888.45,17.5,11.0,117591.0,148632.0
0,89958.0,727.0,1437350.0,24554.84,10.8,6.0,0.0,0.0
1,531168.0,723.0,1376113.0,24426.02,21.7,12.0,598633.0,998778.0
1,492800.0,669.0,1257477.0,18233.35,9.7,14.0,210197.0,534908.0
0,435820.0,723.0,930753.0,5103.59,14.7,10.0,202768.0,555016.0
1,323598.0,744.0,2235768.0,33722.91,22.7,11.0,323494.0,756734.0
1,65538.0,694.0,566067.0,10283.56,8.7,8.0,107065.0,214104.0
1,303072.0,715.0,1495680.0,16577.12,30.1,14.0,233814.0,532928.0
1,140294.0,713.0,769348.0,13463.59,16.8,7.0,89775.0,106942.0
0,433686.0,672.0,1513312.0,37454.51,12.0,11.0,38000.0,125730.0
1,254430.0,727.0,845177.0,20847.56,13.2,10.0,167979.0,543312.0
1,445148.0,740.0,961115.0,10251.83,18.3,6.0,442871.0,767668.0
0,195756.0,704.0,1202263.0,29755.9,21.1,18.0,487179.0,882772.0
1,262680.0,689.0,1890500.0,11169.72,22.0,5.0,160721.0,205876.0
0,135168.0,735.0,933888.0,9183.27,15.6,2.0,0.0,0.0
0,130086.0,719.0,1029857.0,7449.14,29.0,7.0,209285.0,284086.0
1,182468.0,707.0,1082240.0,31565.46,9.8,15.0,262941.0,441892.0
1,226116.0,736.0,557973.0,12693.9,12.2,13.0,261022.0,443806.0
1,139260.0,736.0,563787.0,7799.12,25.2,9.0,83657.0,206580.0
0,182996.0,737.0,455582.0,8922.02,19.0,12.0,197201.0,279136.0
1,136202.0,748.0,1448066.0,15566.7,23.4,7.0,107217.0,993212.0
0,107338.0,742.0,1204999.0,14560.27,15.4,7.0,345040.0,598972.0
1,269324.0,683.0,930430.0,10312.25,11.8,16.0,50901.0,96470.0
1,261448.0,726.0,1505256.0,32739.28,32.1,12.0,335996.0,987404.0
1,264880.0,732.0,1448769.0,6784.9,13.7,11.0,129941.0,373384.0
1,128876.0,743.0,501410.0,6326.24,10.9,7.0,85804.0,293964.0
1,174812.0,721.0,1415310.0,40926.0,26.7,15.0,520182.0,897622.0
0,773784.0,736.0,1392624.0,29129.09,20.0,9.0,258134.0,329186.0
0,266090.0,731.0,938353.0,3002.76,19.1,11.0,111359.0,578204.0
1,174526.0,737.0,904343.0,10852.04,9.2,11.0,120593.0,281534.0
1,195514.0,722.0,675374.0,17222.17,14.9,13.0,265050.0,519288.0
1,104478.0,740.0,1334693.0,17573.48,21.6,7.0,105716.0,189508.0
1,267806.0,741.0,1349152.0,25184.31,12.4,14.0,426664.0,803286.0
1,171006.0,719.0,1010458.0,19922.64,19.1,11.0,421515.0,666754.0
1,430892.0,675.0,1451315.0,19230.09,15.2,15.0,402534.0,682418.0
1,215886.0,747.0,715958.0,9176.24,21.5,6.0,83011.0,787820.0
0,89342.0,740.0,629964.0,8583.25,15.3,15.0,59242.0,418286.0
1,222046.0,683.0,575301.0,8533.66,8.5,14.0,67697.0,389950.0
1,133826.0,688.0,708434.0,8447.97,18.4,9.0,138187.0,282678.0
0,536030.0,738.0,1427375.0,33662.3,29.1,14.0,227753.0,1034220.0
0,294558.0,686.0,1706162.0,9796.21,15.1,11.0,411844.0,1219636.0
1,265826.0,702.0,2518659.0,25606.49,17.2,8.0,139441.0,227414.0
1,271590.0,750.0,1768539.0,22401.38,13.8,15.0,317167.0,734492.0
1,151492.0,747.0,1495224.0,14204.59,12.9,16.0,118465.0,606914.0
1,163856.0,728.0,724565.0,5035.76,32.8,4.0,112005.0,133298.0
1,539792.0,724.0,1326542.0,16028.97,26.1,8.0,583053.0,706926.0
1,464398.0,656.0,1489714.0,36001.2,19.4,12.0,528732.0,711876.0
1,350108.0,741.0,1001566.0,10182.48,16.7,5.0,148998.0,203456.0
1,135190.0,750.0,1362186.0,3030.88,17.1,17.0,20140.0,971718.0
0,173514.0,703.0,786752.0,9198.47,14.0,8.0,43776.0,67210.0
0,34716.0,735.0,599678.0,8595.41,10.9,6.0,41705.0,60742.0
1,86988.0,747.0,1089213.0,6853.11,15.7,5.0,0.0,0.0
1,128920.0,733.0,1076217.0,11820.28,14.4,11.0,205029.0,380468.0
1,297990.0,746.0,1833861.0,26132.41,21.2,8.0,271263.0,490798.0
1,157366.0,742.0,1261923.0,13250.22,17.2,9.0,418646.0,618310.0
0,233530.0,730.0,951330.0,21484.25,23.2,12.0,172387.0,557524.0
1,89936.0,740.0,776720.0,2893.32,5.8,6.0,90972.0,177650.0
1,132968.0,750.0,891480.0,10994.92,17.0,10.0,74252.0,269478.0
1,379302.0,743.0,1013593.0,24664.09,12.1,11.0,323513.0,631708.0
1,121264.0,679.0,1396462.0,34562.33,12.5,16.0,389253.0,709786.0
1,176550.0,739.0,952945.0,9370.61,15.7,9.0,109592.0,325380.0
1,400224.0,722.0,782591.0,13043.31,22.4,11.0,246601.0,379676.0
1,108768.0,714.0,1089650.0,9016.83,12.0,16.0,279148.0,808038.0
1,435490.0,702.0,1495072.0,24668.65,14.8,10.0,62605.0,164362.0
1,134002.0,745.0,609634.0,8230.23,17.0,10.0,79876.0,147752.0
0,528220.0,654.0,1520608.0,28131.21,22.6,15.0,398734.0,1056528.0
1,268510.0,714.0,1449377.0,22465.22,15.5,5.0,144533.0,313412.0
1,134178.0,705.0,1899810.0,8849.82,13.1,11.0,338048.0,808720.0
1,544346.0,720.0,1504344.0,18804.3,12.8,16.0,395181.0,713834.0
1,55990.0,745.0,580203.0,8316.3,16.5,6.0,183274.0,302302.0
1,533852.0,666.0,1575290.0,15227.93,14.9,10.0,178600.0,528902.0
1,85800.0,735.0,555750.0,8336.25,8.5,7.0,44498.0,393316.0
1,439692.0,733.0,1063259.0,12581.99,9.5,9.0,105602.0,429044.0
1,329384.0,737.0,1441264.0,28728.95,21.1,9.0,336053.0,555896.0
1,331232.0,725.0,991496.0,17070.36,18.7,15.0,275348.0,888118.0
0,751146.0,655.0,1445691.0,35901.26,17.0,16.0,641611.0,789492.0
1,233354.0,730.0,1027045.0,19428.07,15.0,15.0,206131.0,383702.0
1,225258.0,709.0,1089422.0,17975.52,30.3,12.0,326230.0,500324.0
1,387530.0,693.0,1108498.0,19491.15,31.3,15.0,242174.0,548768.0
1,177870.0,711.0,1632119.0,23529.79,16.0,6.0,164939.0,217778.0
1,266288.0,725.0,1648212.0,17718.26,30.7,11.0,421306.0,717398.0
1,59092.0,728.0,793858.0,8864.64,16.5,7.0,24928.0,59026.0
1,430452.0,722.0,1338322.0,17063.52,13.8,5.0,217018.0,419496.0
1,172436.0,682.0,558429.0,7538.82,7.8,2.0,0.0,0.0
1,133232.0,734.0,767144.0,14895.43,9.0,6.0,132411.0,733568.0
1,322322.0,701.0,1391807.0,28798.68,18.9,12.0,316559.0,515526.0
1,354684.0,661.0,2105884.0,12810.94,8.5,7.0,273809.0,509718.0
1,437492.0,695.0,1586899.0,22705.95,17.3,8.0,377910.0,468006.0
1,634172.0,728.0,1223391.0,17127.55,29.0,14.0,357789.0,743776.0
1,239426.0,741.0,1579090.0,10382.55,24.8,3.0,217873.0,389906.0
1,195052.0,724.0,954560.0,23386.72,12.5,8.0,341658.0,446512.0
1,255024.0,739.0,670320.0,14188.44,14.6,12.0,446614.0,795564.0
1,424556.0,701.0,896401.0,16956.74,11.5,14.0,380570.0,1184568.0
1,333366.0,693.0,922849.0,17072.83,10.7,8.0,59584.0,158246.0
0,471658.0,716.0,1163826.0,14935.71,18.5,13.0,176035.0,523974.0
1,221672.0,739.0,631769.0,2069.1,14.0,2.0,56126.0,79838.0
0,174834.0,739.0,1125408.0,13035.9,18.4,11.0,139688.0,212828.0
1,137874.0,719.0,396891.0,4729.48,13.3,7.0,169347.0,653598.0
1,649044.0,712.0,1494768.0,40483.3,20.3,10.0,389557.0,577544.0
0,631312.0,701.0,1241308.0,28032.79,14.5,9.0,281694.0,728068.0
1,102322.0,714.0,1406532.0,15706.16,23.0,10.0,150898.0,226314.0
1,378576.0,665.0,732982.0,21195.07,13.4,14.0,271985.0,390742.0
0,547888.0,678.0,1058737.0,19322.05,20.5,12.0,416024.0,742258.0
1,114444.0,710.0,1596475.0,32461.69,21.5,12.0,97622.0,286154.0
1,314886.0,713.0,1406627.0,22974.8,21.1,17.0,301150.0,452848.0
1,213048.0,711.0,743432.0,6003.24,10.7,10.0,68590.0,170038.0
0,66440.0,718.0,927770.0,4267.78,8.0,3.0,27018.0,59796.0
