Loan Status,Current Loan Amount,Credit Score,Annual Income,Monthly Debt,Years of Credit History,Number of Open Accounts,Current Credit Balance,Maximum Open Credit
1.0,331232.0,740.0,1334921.0,18132.65,24.4,15.0,413896.0,845262.0
1.0,122738.0,723.0,851751.0,2654.68,12.6,15.0,92226.0,168718.0
1.0,269368.0,741.0,1744713.0,8999.73,29.7,6.0,112024.0,175054.0
1.0,439604.0,692.0,1919209.0,23830.18,15.3,9.0,359879.0,680878.0
1.0,123420.0,750.0,1712907.0,4981.61,16.8,8.0,106058.0,563354.0
1.0,21670.0,736.0,711170.0,7289.54,12.5,15.0,110257.0,245498.0
1.0,354530.0,712.0,669788.0,18754.14,27.5,11.0,294557.0,425260.0
1.0,204974.0,694.0,769291.0,3538.75,14.1,6.0,85842.0,139612.0
1.0,314930.0,715.0,2137025.0,18342.79,15.4,19.0,547979.0,1113134.0
1.0,207702.0,686.0,915553.0,11062.75,13.0,9.0,74537.0,103840.0
1.0,536074.0,685.0,1967659.0,35253.74,17.6,12.0,592211.0,792726.0
1.0,523710.0,712.0,1830023.0,22417.72,23.2,7.0,215954.0,421696.0
0.0,265320.0,740.0,1088415.0,19863.55,13.8,20.0,257203.0,692626.0
1.0,135058.0,728.0,1263538.0,18005.35,13.7,13.0,396150.0,529056.0
1.0,375210.0,692.0,1122064.0,21880.02,14.2,16.0,504963.0,862400.0
1.0,175780.0,749.0,455449.0,11879.75,19.5,9.0,121809.0,369248.0
1.0,43780.0,728.0,661618.0,755.44,6.8,4.0,9234.0,148346.0
0.0,768856.0,717.0,2276580.0,14000.91,9.9,7.0,402686.0,1024782.0
0.0,102234.0,728.0,1022333.0,5835.85,29.3,6.0,31027.0,570174.0
1.0,157564.0,701.0,396891.0,7970.69,10.8,9.0,156009.0,221100.0
1.0,457402.0,721.0,1257116.0,21894.46,18.3,9.0,181450.0,557282.0
1.0,130526.0,720.0,1315104.0,7912.55,17.0,10.0,377245.0,572484.0
1.0,437866.0,672.0,2062678.0,28017.97,16.7,18.0,380038.0,484110.0
1.0,448690.0,671.0,1911210.0,37109.47,23.5,10.0,517864.0,703802.0
1.0,335522.0,750.0,1578824.0,12985.93,22.5,8.0,284411.0,646998.0
1.0,31526.0,716.0,1749843.0,481.27,13.5,3.0,8607.0,0.0
1.0,266640.0,731.0,959500.0,6428.65,20.7,10.0,264746.0,515218.0
1.0,436832.0,699.0,2452216.0,23704.78,18.5,12.0,365750.0,613778.0
1.0,26026.0,714.0,702601.0,1610.25,10.9,2.0,7353.0,10846.0
1.0,77836.0,734.0,1027026.0,15833.46,12.9,12.0,248786.0,376068.0
0.0,611380.0,749.0,1697175.0,26023.35,24.1,8.0,457330.0,761926.0
1.0,58784.0,706.0,447203.0,10285.65,10.0,8.0,43681.0,194502.0
1.0,186010.0,723.0,1228464.0,23954.82,14.5,8.0,295583.0,455136.0
1.0,265430.0,743.0,2196723.0,17317.55,29.2,13.0,191596.0,894564.0
1.0,463562.0,677.0,2192429.0,25760.96,18.8,7.0,85709.0,347006.0
1.0,224422.0,686.0,1114464.0,16252.41,13.6,7.0,85481.0,114400.0
1.0,559592.0,746.0,1319721.0,10524.86,21.8,6.0,471808.0,783816.0
1.0,388784.0,742.0,932710.0,12047.52,27.1,13.0,219184.0,399674.0
1.0,116160.0,697.0,335939.0,3359.39,7.4,20.0,75601.0,198968.0
1.0,178156.0,701.0,1154022.0,21734.1,18.2,13.0,511100.0,795410.0
1.0,558316.0,672.0,2314428.0,35680.86,32.0,13.0,628197.0,1034682.0
1.0,345136.0,703.0,1117770.0,6967.49,13.5,8.0,300846.0,556468.0
1.0,312092.0,743.0,818235.0,9545.98,24.7,16.0,276545.0,823152.0
1.0,262416.0,722.0,717668.0,13216.97,11.6,6.0,211261.0,292952.0
1.0,176792.0,740.0,2818935.0,12121.43,28.7,11.0,57228.0,299816.0
1.0,491612.0,686.0,858686.0,19463.41,18.4,9.0,657780.0,1010152.0
1.0,439516.0,714.0,1070612.0,21501.16,18.9,13.0,179037.0,542718.0
1.0,360690.0,713.0,1482209.0,16798.47,18.6,11.0,127889.0,326898.0
1.0,123530.0,710.0,717687.0,8612.32,16.9,4.0,105469.0,170786.0
1.0,150612.0,722.0,1347195.0,5815.33,17.0,18.0,80123.0,348788.0
1.0,289784.0,745.0,1463057.0,21336.24,13.7,17.0,296438.0,595914.0
1.0,196878.0,702.0,774554.0,9875.63,19.0,7.0,529948.0,903738.0
1.0,109868.0,748.0,740107.0,5655.73,14.5,10.0,95646.0,907742.0
1.0,334796.0,717.0,1291468.0,27551.14,22.0,13.0,330676.0,484044.0
1.0,494582.0,699.0,1010629.0,25686.67,11.3,17.0,484006.0,792682.0
1.0,483296.0,745.0,2049663.0,21350.68,16.8,17.0,311847.0,955240.0
1.0,774708.0,709.0,2293908.0,32305.89,33.0,21.0,527174.0,754534.0
0.0,323334.0,697.0,744648.0,8625.43,7.9,6.0,75924.0,183128.0
0.0,206822.0,714.0,521835.0,11654.41,13.5,9.0,214890.0,387574.0
1.0,262680.0,707.0,1153205.0,22295.17,18.1,15.0,245290.0,620136.0
1.0,250448.0,705.0,1043537.0,12870.22,31.9,5.0,36575.0,54934.0
1.0,64878.0,682.0,1120772.0,23442.77,14.8,16.0,198550.0,378136.0
1.0,268114.0,724.0,1254266.0,17350.8,13.7,10.0,238735.0,438086.0
1.0,43494.0,709.0,1915713.0,28576.0,15.6,9.0,282663.0,445896.0
1.0,323928.0,716.0,1585284.0,36725.86,13.7,19.0,308009.0,567908.0
1.0,206316.0,716.0,1669359.0,36169.35,23.1,9.0,122645.0,180224.0
0.0,303622.0,656.0,847400.0,14405.61,14.8,8.0,168302.0,442926.0
0.0,307098.0,727.0,852530.0,8738.29,10.8,3.0,101612.0,120692.0
1.0,653466.0,734.0,2257428.0,15030.71,9.5,9.0,456228.0,838508.0
1.0,271084.0,724.0,682670.0,13937.64,11.1,4.0,103436.0,153538.0
1.0,237996.0,718.0,1332261.0,11435.15,16.3,8.0,73606.0,110264.0
1.0,204952.0,737.0,1519905.0,13172.7,24.8,5.0,126787.0,184910.0
1.0,787644.0,720.0,2137861.0,28682.97,24.8,10.0,380570.0,1153592.0
1.0,355058.0,720.0,1839865.0,27751.4,13.5,12.0,125552.0,270710.0
1.0,77088.0,709.0,760760.0,5059.13,27.7,6.0,36822.0,165264.0
1.0,533126.0,714.0,1044278.0,10007.49,24.0,10.0,478705.0,914694.0
1.0,196394.0,743.0,942305.0,11935.8,9.3,7.0,241832.0,358072.0
1.0,120626.0,730.0,613890.0,16370.59,25.9,17.0,178885.0,254144.0
1.0,177584.0,738.0,1246115.0,15680.32,17.1,13.0,476254.0,661210.0
1.0,262922.0,747.0,1135326.0,8174.37,15.9,5.0,195434.0,601810.0
0.0,220616.0,744.0,1428990.0,12384.58,15.0,7.0,140809.0,275858.0
1.0,473000.0,749.0,1154687.0,1462.62,23.3,8.0,48279.0,963842.0
1.0,281886.0,712.0,1360590.0,28912.49,25.0,10.0,347814.0,443520.0
1.0,782254.0,675.0,1737189.0,21135.79,16.5,9.0,388151.0,652300.0
1.0,102718.0,724.0,1328271.0,21805.92,13.0,7.0,55423.0,90156.0
1.0,191180.0,722.0,900600.0,14034.35,12.2,10.0,163837.0,393580.0
0.0,258170.0,726.0,1579318.0,5369.59,13.1,9.0,102524.0,357566.0
1.0,69916.0,749.0,1132134.0,15566.89,12.3,14.0,282853.0,489544.0
0.0,292798.0,732.0,1711786.0,18116.5,25.9,14.0,144970.0,511808.0
1.0,184954.0,742.0,1958558.0,8732.02,15.4,10.0,199652.0,345070.0
1.0,161480.0,725.0,823175.0,11592.85,21.0,10.0,115767.0,361328.0
0.0,156728.0,737.0,670662.0,3112.96,20.0,5.0,73359.0,118646.0
0.0,39226.0,737.0,1016557.0,16264.95,13.9,8.0,174439.0,473000.0
1.0,294910.0,716.0,1516523.0,22027.65,15.2,7.0,72580.0,179960.0
0.0,67452.0,706.0,194161.0,4287.73,8.9,5.0,120821.0,175318.0
1.0,400114.0,724.0,1367829.0,11626.67,13.3,11.0,332139.0,531190.0
1.0,142868.0,720.0,987107.0,17932.58,19.4,15.0,119434.0,671374.0
1.0,335412.0,738.0,1255254.0,16841.22,14.0,13.0,211717.0,694452.0
1.0,174658.0,689.0,754224.0,4449.99,6.5,5.0,74727.0,124498.0
1.0,214720.0,719.0,1173915.0,14184.64,26.0,9.0,61750.0,167464.0
0.0,229372.0,706.0,1047622.0,30555.42,21.4,13.0,555142.0,897754.0
0.0,91520.0,740.0,609691.0,8561.02,14.6,4.0,121315.0,187286.0
1.0,196196.0,740.0,954560.0,17420.72,16.4,8.0,467837.0,585618.0
1.0,447788.0,677.0,1587241.0,20501.76,15.0,11.0,231192.0,300454.0
1.0,397474.0,723.0,1029800.0,11670.94,31.6,18.0,387638.0,854942.0
0.0,431816.0,683.0,1035918.0,17092.4,6.8,9.0,95988.0,350592.0
1.0,270094.0,690.0,894197.0,24739.33,14.6,20.0,236151.0,445324.0
0.0,353232.0,656.0,1010534.0,12799.92,9.0,6.0,56867.0,154594.0
1.0,103070.0,689.0,1112640.0,13908.0,18.0,7.0,80199.0,197582.0
1.0,284262.0,744.0,1053170.0,15446.62,24.0,14.0,167466.0,740080.0
1.0,495132.0,725.0,971850.0,19032.11,18.5,16.0,409089.0,681560.0
1.0,451462.0,685.0,965466.0,19309.51,9.7,8.0,71839.0,602734.0
1.0,299398.0,739.0,1712356.0,34104.43,21.5,9.0,376333.0,634304.0
0.0,270248.0,684.0,486267.0,14871.3,6.5,8.0,97869.0,466378.0
1.0,279642.0,739.0,709194.0,2913.65,31.9,15.0,96748.0,823790.0
1.0,346830.0,738.0,1152084.0,22273.7,20.7,7.0,184319.0,304436.0
1.0,266420.0,743.0,805334.0,15771.33,15.9,10.0,315989.0,626494.0
1.0,224136.0,742.0,1064646.0,13130.52,20.5,10.0,169651.0,376310.0
0.0,643566.0,663.0,1296883.0,22263.25,20.2,21.0,351709.0,1010548.0
1.0,143154.0,710.0,1139715.0,18995.25,13.5,8.0,530309.0,863654.0
1.0,133034.0,721.0,746776.0,7218.86,15.4,11.0,208430.0,305888.0
0.0,96206.0,726.0,376808.0,5714.82,10.9,7.0,187454.0,315480.0
1.0,283096.0,743.0,1910070.0,8308.89,12.0,5.0,0.0,0.0
1.0,472428.0,741.0,1622771.0,19743.66,25.9,14.0,426835.0,790768.0
1.0,383856.0,700.0,1483672.0,23120.53,21.0,17.0,170715.0,319858.0
0.0,355542.0,741.0,860909.0,20876.82,22.0,11.0,537491.0,1056616.0
1.0,129316.0,690.0,596885.0,6068.41,8.5,7.0,168017.0,358952.0
1.0,140030.0,743.0,595346.0,6350.37,9.2,6.0,60059.0,109868.0
1.0,413160.0,700.0,993529.0,31047.9,14.2,13.0,648280.0,1110406.0
1.0,223586.0,708.0,984789.0,22650.28,15.9,14.0,115900.0,194502.0
1.0,215512.0,681.0,1861240.0,1550.97,9.5,7.0,32794.0,863016.0
1.0,339658.0,695.0,880042.0,2654.87,13.4,7.0,52231.0,151976.0
1.0,255662.0,695.0,633593.0,17106.84,11.2,7.0,170544.0,382712.0
1.0,31108.0,715.0,575871.0,1094.21,8.8,3.0,36214.0,51150.0
1.0,93808.0,710.0,1967070.0,12753.18,20.4,10.0,160968.0,303534.0
1.0,335742.0,721.0,1063183.0,18960.1,14.2,6.0,167352.0,223762.0
0.0,217932.0,744.0,1411605.0,22585.68,18.2,9.0,431281.0,817278.0
1.0,190894.0,725.0,861764.0,15942.71,18.1,13.0,283727.0,455664.0
1.0,460064.0,725.0,897503.0,9124.56,16.3,6.0,373654.0,578424.0
1.0,204776.0,684.0,812915.0,16326.13,15.5,9.0,150689.0,540210.0
1.0,109890.0,725.0,1005898.0,5406.83,12.4,5.0,51585.0,406340.0
1.0,178376.0,708.0,465082.0,5135.13,21.5,2.0,185820.0,224356.0
1.0,462330.0,748.0,1426007.0,23053.65,20.4,11.0,119016.0,418880.0
1.0,321882.0,737.0,1667934.0,24879.93,25.6,13.0,169176.0,310948.0
1.0,489852.0,720.0,1384549.0,16730.07,17.5,19.0,439280.0,974424.0
1.0,262460.0,740.0,831155.0,20086.04,17.7,17.0,256804.0,562100.0
1.0,107888.0,715.0,776416.0,12293.19,20.5,8.0,90535.0,107844.0
1.0,205458.0,733.0,1481240.0,20243.55,30.7,12.0,308902.0,575960.0
1.0,108042.0,744.0,1119708.0,18867.0,17.7,14.0,240768.0,324170.0
1.0,184602.0,748.0,811642.0,6432.26,14.2,4.0,22534.0,248490.0
1.0,357170.0,736.0,1927930.0,21367.78,12.8,14.0,361380.0,1227072.0
1.0,441056.0,738.0,1276059.0,16269.7,20.6,7.0,371887.0,829664.0
1.0,146784.0,709.0,352906.0,7675.81,5.4,7.0,102410.0,450912.0
1.0,55726.0,740.0,1924890.0,7106.19,20.9,6.0,197334.0,365596.0
1.0,175890.0,706.0,856900.0,15638.52,12.0,12.0,86412.0,232144.0
0.0,225258.0,699.0,1361787.0,24852.57,16.0,10.0,128383.0,247742.0
1.0,198286.0,738.0,799121.0,3409.55,14.9,6.0,155192.0,380732.0
1.0,247390.0,745.0,1845261.0,13639.53,12.0,11.0,133.0,0.0
1.0,466334.0,707.0,1641695.0,32560.11,14.3,10.0,619856.0,765974.0
1.0,204380.0,733.0,846450.0,15024.44,15.0,15.0,33136.0,113498.0
1.0,265672.0,732.0,955985.0,23262.46,15.4,9.0,189601.0,376574.0
1.0,337370.0,744.0,1574948.0,18768.2,27.4,12.0,193116.0,447194.0
0.0,156112.0,740.0,483227.0,3169.2,10.3,5.0,189411.0,430848.0
1.0,218614.0,718.0,1559862.0,22747.94,20.7,14.0,206530.0,403282.0
1.0,190124.0,678.0,685767.0,14401.05,25.4,10.0,167656.0,389026.0
1.0,336534.0,710.0,2131382.0,11243.06,12.7,15.0,127585.0,727760.0
1.0,182842.0,717.0,464455.0,1226.83,22.3,5.0,40280.0,129206.0
1.0,329010.0,689.0,1003979.0,28278.65,14.6,14.0,171608.0,405526.0
1.0,365442.0,717.0,1341780.0,21244.85,22.6,11.0,413820.0,587202.0
0.0,506374.0,711.0,1042454.0,23802.63,20.9,16.0,222034.0,821370.0
1.0,88814.0,744.0,706629.0,14544.69,9.7,11.0,26923.0,77550.0
1.0,87142.0,678.0,752552.0,2916.12,8.2,6.0,90307.0,222970.0
1.0,402424.0,748.0,1737702.0,24472.57,19.0,10.0,326230.0,755458.0
1.0,151536.0,729.0,1028280.0,23564.75,20.3,14.0,246563.0,352902.0
1.0,80564.0,737.0,2164385.0,25070.69,14.8,19.0,164312.0,476850.0
1.0,231088.0,741.0,965371.0,14384.14,25.3,10.0,463429.0,616088.0
0.0,202488.0,738.0,529340.0,7940.1,16.3,4.0,91960.0,194656.0
1.0,107030.0,739.0,905141.0,14406.75,10.6,17.0,111511.0,535744.0
1.0,310398.0,717.0,884279.0,10758.75,11.6,7.0,175636.0,234850.0
1.0,216920.0,716.0,618222.0,9530.97,16.8,6.0,141018.0,249282.0
0.0,233068.0,744.0,411863.0,1777.83,29.5,7.0,19893.0,237358.0
1.0,169818.0,709.0,1349931.0,10968.32,17.3,17.0,156313.0,273394.0
1.0,437404.0,728.0,1322153.0,4572.35,20.9,11.0,124089.0,542212.0
1.0,303248.0,718.0,1125142.0,21283.99,17.0,8.0,151639.0,278718.0
1.0,110022.0,740.0,1330133.0,14631.52,11.1,13.0,103683.0,186978.0
1.0,125400.0,709.0,1315123.0,15343.07,17.0,12.0,58083.0,129822.0
1.0,134310.0,746.0,502645.0,3443.18,11.0,6.0,102809.0,309210.0
1.0,103554.0,739.0,1499822.0,15748.15,19.8,7.0,101194.0,131648.0
1.0,240548.0,702.0,1143534.0,6194.19,11.6,7.0,132259.0,253946.0
1.0,236566.0,743.0,585409.0,8390.78,15.7,8.0,359347.0,658372.0
0.0,369072.0,737.0,716927.0,14099.52,9.1,14.0,239552.0,776952.0
1.0,93698.0,732.0,1387152.0,8981.87,18.6,11.0,244188.0,622820.0
0.0,243452.0,712.0,1407900.0,20531.97,17.3,11.0,189050.0,561286.0
1.0,132770.0,745.0,1165726.0,12628.54,14.5,13.0,90364.0,307780.0
1.0,109362.0,710.0,963376.0,19749.36,16.9,12.0,210938.0,275682.0
1.0,219824.0,699.0,1328936.0,11517.42,25.5,5.0,500631.0,810722.0
1.0,380622.0,657.0,969665.0,26665.74,10.6,5.0,305482.0,377102.0
1.0,176594.0,699.0,1334522.0,9441.67,9.5,3.0,334096.0,551848.0
1.0,389532.0,736.0,863341.0,16619.3,17.5,16.0,147725.0,413160.0
0.0,130724.0,731.0,846716.0,3034.11,12.6,7.0,104272.0,185196.0
1.0,353716.0,718.0,1431992.0,21002.41,22.0,15.0,276450.0,508112.0
0.0,143220.0,672.0,1120278.0,15963.99,31.3,7.0,137085.0,252758.0
0.0,157894.0,706.0,946960.0,10653.3,15.0,13.0,149815.0,256608.0
0.0,223696.0,704.0,938543.0,17597.61,24.9,10.0,182989.0,288684.0
1.0,221078.0,728.0,1241061.0,8015.15,19.2,10.0,224941.0,351494.0
1.0,618948.0,680.0,1909120.0,16545.77,19.7,9.0,185231.0,446820.0
1.0,95436.0,686.0,457330.0,9184.6,7.8,5.0,80161.0,165462.0
1.0,270556.0,720.0,2336544.0,23365.44,14.6,12.0,97185.0,232012.0
1.0,59312.0,724.0,724166.0,11767.84,20.6,7.0,255512.0,375452.0
0.0,433752.0,674.0,936510.0,11316.21,16.1,6.0,34143.0,99858.0
1.0,261272.0,670.0,502341.0,14400.67,12.8,6.0,45068.0,159104.0
1.0,130658.0,726.0,1128486.0,14106.17,9.9,18.0,33554.0,45716.0
1.0,786324.0,717.0,1649238.0,1759.21,14.4,6.0,117762.0,294492.0
1.0,71874.0,698.0,678965.0,7977.91,19.2,8.0,74043.0,229240.0
1.0,387178.0,667.0,1212447.0,22228.1,13.9,22.0,239020.0,595210.0
0.0,213642.0,737.0,480510.0,5525.96,16.4,6.0,219906.0,656238.0
1.0,44572.0,721.0,481270.0,5173.7,11.0,3.0,13623.0,26752.0
1.0,329868.0,737.0,702715.0,11946.25,13.7,8.0,199405.0,637802.0
0.0,188320.0,747.0,1064969.0,26890.32,19.3,17.0,244112.0,342210.0
1.0,198946.0,713.0,1766183.0,5740.09,7.3,5.0,52250.0,77770.0
0.0,244200.0,743.0,614517.0,13109.81,15.5,8.0,105279.0,250338.0
1.0,261734.0,677.0,847647.0,18012.57,11.5,12.0,291080.0,425546.0
1.0,222442.0,746.0,960545.0,22492.77,13.6,8.0,149568.0,206910.0
1.0,267146.0,712.0,1557316.0,2543.53,11.2,6.0,72428.0,189288.0
1.0,268774.0,720.0,967195.0,10477.93,7.9,6.0,88768.0,311476.0
1.0,65868.0,747.0,948195.0,14854.96,16.8,8.0,62453.0,199760.0
0.0,480458.0,724.0,1038521.0,14972.0,14.0,11.0,348346.0,824824.0
1.0,393184.0,724.0,811205.0,2616.3,13.9,12.0,54473.0,438108.0
1.0,771386.0,691.0,1865344.0,41348.56,19.7,13.0,363850.0,440704.0
1.0,176836.0,708.0,954560.0,14795.68,8.7,11.0,81092.0,154704.0
1.0,78562.0,700.0,786030.0,16637.73,13.1,4.0,7296.0,21670.0
1.0,110572.0,746.0,203737.0,439.85,16.0,4.0,21736.0,99462.0
1.0,449746.0,710.0,1105857.0,9491.83,18.0,7.0,159638.0,403568.0
0.0,332310.0,697.0,956650.0,8530.05,26.5,9.0,209475.0,296164.0
1.0,412544.0,656.0,1536264.0,8398.38,20.0,19.0,458945.0,1130668.0
1.0,766700.0,725.0,1562655.0,19402.99,22.9,15.0,64562.0,427218.0
1.0,542476.0,702.0,1499176.0,25486.03,14.2,14.0,501771.0,845702.0
1.0,319176.0,677.0,1205683.0,10650.26,12.9,8.0,51737.0,159720.0
1.0,397474.0,704.0,1373054.0,15561.38,16.2,20.0,305862.0,773300.0
0.0,174130.0,739.0,469965.0,7519.44,10.0,7.0,54777.0,165594.0
0.0,302412.0,695.0,2074325.0,22298.97,8.5,14.0,261801.0,342914.0
1.0,40304.0,716.0,1353541.0,16693.59,27.4,6.0,65018.0,100782.0
1.0,199738.0,744.0,1533376.0,17122.61,11.6,17.0,190342.0,744612.0
1.0,526306.0,724.0,1181800.0,23143.71,18.9,11.0,226024.0,752026.0
1.0,116248.0,740.0,373578.0,9059.2,14.7,22.0,298965.0,767536.0
1.0,61908.0,734.0,859275.0,19333.64,14.7,9.0,205656.0,338228.0
0.0,439032.0,732.0,900524.0,24464.02,25.5,9.0,229748.0,327228.0
1.0,141064.0,745.0,1068275.0,23502.05,15.0,10.0,106932.0,308022.0
1.0,52404.0,744.0,2073907.0,27479.32,20.0,12.0,162203.0,451462.0
1.0,359964.0,746.0,2428675.0,27929.81,28.1,11.0,485602.0,1166550.0
1.0,327492.0,729.0,2262672.0,18855.6,18.9,5.0,59432.0,109230.0
1.0,54494.0,742.0,941070.0,8155.94,13.1,7.0,190.0,217932.0
0.0,199760.0,706.0,1188488.0,10696.43,10.5,14.0,66671.0,266200.0
1.0,134860.0,712.0,1261809.0,2712.82,27.7,12.0,52668.0,195470.0
1.0,638242.0,676.0,1315769.0,20175.15,16.7,18.0,277286.0,648626.0
0.0,285450.0,738.0,1991219.0,33518.66,18.5,9.0,223440.0,313984.0
0.0,231924.0,710.0,1526080.0,6155.24,16.0,7.0,219963.0,423786.0
1.0,166826.0,695.0,1037286.0,10372.86,23.4,13.0,125571.0,489544.0
0.0,66176.0,730.0,1164187.0,30656.69,14.0,16.0,268090.0,531542.0
1.0,260150.0,694.0,1029743.0,15446.24,21.5,13.0,220134.0,355520.0
0.0,489258.0,669.0,949525.0,5546.67,11.1,7.0,189411.0,296780.0
1.0,116380.0,746.0,701670.0,14559.51,17.9,11.0,87077.0,199672.0
1.0,332816.0,721.0,1916150.0,39281.17,19.4,15.0,365332.0,614856.0
0.0,108218.0,710.0,1869220.0,18224.99,11.8,9.0,356877.0,465344.0
0.0,348216.0,664.0,761368.0,13133.56,12.3,9.0,30856.0,110264.0
1.0,255794.0,741.0,672315.0,18936.73,19.4,13.0,138700.0,376134.0
1.0,221540.0,728.0,1090581.0,14086.6,9.0,7.0,195928.0,287892.0
1.0,220968.0,711.0,954180.0,8667.23,30.4,6.0,333260.0,565818.0
1.0,222288.0,732.0,1247844.0,10024.4,26.2,13.0,3154.0,1215192.0
1.0,232474.0,744.0,854316.0,8970.28,13.3,14.0,180234.0,389378.0
1.0,177650.0,746.0,732241.0,12570.02,22.9,11.0,73036.0,406560.0
1.0,433752.0,746.0,1638902.0,9410.13,15.6,11.0,328149.0,617826.0
1.0,671550.0,724.0,1391940.0,17747.33,16.0,9.0,380114.0,920788.0
1.0,214852.0,725.0,1484432.0,15462.77,12.9,10.0,174857.0,292182.0
1.0,246444.0,688.0,1159228.0,18354.38,13.2,10.0,114323.0,316690.0
0.0,463232.0,725.0,1022751.0,16108.58,24.5,8.0,333906.0,506726.0
1.0,352396.0,688.0,1540691.0,31070.7,18.7,11.0,370234.0,452232.0
1.0,109912.0,726.0,1708461.0,20501.57,15.8,11.0,280782.0,371558.0
1.0,528176.0,709.0,991610.0,19997.5,16.4,7.0,282017.0,546964.0
1.0,136994.0,722.0,632586.0,1897.72,15.1,7.0,29165.0,102014.0
1.0,284262.0,737.0,1915713.0,10632.21,20.2,8.0,519289.0,1007160.0
0.0,104412.0,728.0,563616.0,7655.86,11.8,8.0,166326.0,284878.0
1.0,384802.0,725.0,767296.0,9655.04,10.2,8.0,343520.0,806828.0
0.0,22374.0,706.0,927599.0,1244.5,15.5,3.0,0.0,0.0
1.0,100606.0,701.0,695077.0,6023.95,28.1,8.0,123139.0,178926.0
1.0,132638.0,709.0,859199.0,13460.55,28.8,15.0,207309.0,541860.0
1.0,53812.0,698.0,677768.0,5054.95,10.1,4.0,159790.0,201784.0
1.0,265782.0,705.0,1193428.0,7797.22,16.8,10.0,152361.0,289190.0
1.0,656920.0,740.0,2232120.0,36457.96,20.2,12.0,621395.0,1038268.0
1.0,219538.0,736.0,1251359.0,8592.75,10.3,3.0,77862.0,94424.0
1.0,70180.0,684.0,205143.0,2906.05,12.0,5.0,115691.0,200838.0
1.0,168036.0,727.0,1547968.0,22574.66,19.0,11.0,189164.0,349338.0
1.0,395318.0,703.0,1138062.0,8535.56,9.0,11.0,128440.0,316470.0
1.0,217360.0,687.0,1689480.0,17739.54,24.2,15.0,179721.0,388960.0
1.0,221408.0,739.0,879586.0,15466.19,14.7,11.0,180006.0,336710.0
0.0,134398.0,733.0,474943.0,10330.11,23.4,10.0,67906.0,293414.0
0.0,68948.0,680.0,1020319.0,8587.62,16.0,5.0,67621.0,139832.0
1.0,174438.0,741.0,1016861.0,13727.69,15.1,8.0,116033.0,425172.0
0.0,774862.0,713.0,1835495.0,29520.87,20.7,16.0,573553.0,812856.0
1.0,225258.0,715.0,1945410.0,18481.49,25.1,11.0,115140.0,231880.0
1.0,257268.0,733.0,937460.0,13436.99,22.5,13.0,283252.0,722392.0
1.0,265408.0,740.0,1910070.0,9773.22,7.4,8.0,178562.0,367224.0
1.0,179872.0,699.0,964915.0,26535.21,21.4,12.0,86773.0,140712.0
0.0,261052.0,733.0,2348400.0,30920.6,18.5,12.0,59793.0,317614.0
0.0,583990.0,713.0,1332261.0,20760.92,16.8,11.0,288952.0,398772.0
1.0,107360.0,737.0,2039840.0,25668.05,17.8,11.0,53200.0,586696.0
1.0,216722.0,729.0,1590946.0,10261.52,12.2,4.0,631845.0,799568.0
1.0,87230.0,750.0,479161.0,2695.34,19.6,7.0,48811.0,364716.0
1.0,46640.0,746.0,230147.0,1112.45,13.0,9.0,25232.0,712800.0
1.0,215270.0,709.0,966758.0,15411.85,30.0,12.0,104918.0,342188.0
1.0,188232.0,742.0,745883.0,8266.9,21.4,4.0,75772.0,108438.0
1.0,66132.0,727.0,495045.0,8374.25,15.5,6.0,76285.0,96954.0
1.0,533324.0,703.0,1727271.0,10953.69,10.2,17.0,370614.0,890318.0
0.0,413534.0,719.0,989482.0,20943.89,11.9,18.0,342000.0,736054.0
1.0,87384.0,701.0,339606.0,905.54,9.6,3.0,22876.0,28402.0
1.0,323400.0,698.0,1210300.0,9047.04,13.1,6.0,275576.0,347204.0
0.0,262966.0,743.0,970520.0,17469.36,24.7,9.0,155933.0,250756.0
1.0,426448.0,714.0,1055032.0,10726.26,26.5,16.0,448039.0,1019238.0
1.0,174174.0,724.0,1711026.0,19676.78,10.6,12.0,193895.0,383108.0
0.0,530376.0,685.0,1920520.0,33449.12,11.0,12.0,206492.0,302280.0
1.0,89298.0,725.0,1449111.0,11641.3,13.5,9.0,37639.0,142890.0
0.0,453310.0,729.0,1398210.0,23536.63,10.5,17.0,231876.0,408056.0
0.0,215952.0,716.0,839268.0,18463.82,15.7,7.0,32965.0,118954.0
1.0,656370.0,663.0,1353142.0,8355.63,19.0,21.0,236531.0,1010614.0
0.0,214478.0,703.0,644043.0,15725.54,7.3,12.0,95380.0,398684.0
1.0,438658.0,724.0,1101734.0,4195.96,32.3,7.0,151620.0,190190.0
1.0,740366.0,703.0,1967754.0,20005.48,14.9,9.0,69920.0,100958.0
0.0,557150.0,723.0,1347290.0,8892.19,29.9,3.0,273999.0,481426.0
0.0,184646.0,725.0,759392.0,3758.96,22.4,8.0,117439.0,393030.0
1.0,267960.0,742.0,1195670.0,14049.17,22.5,8.0,236854.0,384120.0
1.0,300432.0,738.0,753464.0,13122.73,12.6,11.0,139726.0,386100.0
1.0,262394.0,746.0,929100.0,23924.23,22.5,13.0,88179.0,268664.0
0.0,332706.0,731.0,1877276.0,29097.74,21.6,17.0,187207.0,367400.0
0.0,506770.0,716.0,1222289.0,29334.67,18.1,11.0,250667.0,542498.0
