Loan Status,Current Loan Amount,Credit Score,Annual Income,Monthly Debt,Years of Credit History,Number of Open Accounts,Current Credit Balance,Maximum Open Credit
1.0,375474.0,685.0,1011218.0,24269.27,17.9,11.0,104006.0,204798.0
1.0,216722.0,746.0,1166353.0,18418.79,25.5,6.0,206606.0,299024.0
1.0,70334.0,715.0,531468.0,12799.54,14.1,20.0,200089.0,627880.0
1.0,764918.0,662.0,1793087.0,21218.25,18.5,16.0,337193.0,728420.0
1.0,308880.0,668.0,744876.0,13966.52,15.0,5.0,282891.0,420486.0
0.0,166958.0,707.0,622858.0,8927.72,23.6,9.0,112252.0,285032.0
1.0,442816.0,745.0,1128182.0,16076.47,14.3,10.0,285912.0,524656.0
1.0,133980.0,747.0,859712.0,13683.61,14.9,6.0,121562.0,657690.0
1.0,583044.0,660.0,650712.0,2131.04,16.5,5.0,164274.0,257730.0
0.0,217382.0,718.0,750956.0,13517.17,27.9,13.0,293151.0,387046.0
1.0,156332.0,740.0,1312577.0,21766.78,20.5,18.0,144476.0,532774.0
1.0,153076.0,712.0,731462.0,10605.99,9.7,9.0,150328.0,184404.0
1.0,387574.0,733.0,2104003.0,14096.86,12.0,7.0,156028.0,239272.0
1.0,223432.0,704.0,443897.0,4553.54,13.8,8.0,7353.0,20130.0
1.0,199540.0,736.0,1207716.0,32809.39,17.3,12.0,337231.0,430518.0
0.0,332310.0,714.0,1451619.0,12459.82,28.7,14.0,84949.0,364298.0
1.0,88726.0,699.0,1831182.0,9979.94,22.5,10.0,386992.0,518034.0
1.0,332706.0,683.0,1580363.0,16857.18,19.6,7.0,423529.0,556644.0
1.0,67232.0,706.0,870998.0,10016.42,11.4,11.0,252073.0,793122.0
0.0,217338.0,729.0,1032365.0,22109.73,10.9,7.0,79515.0,147774.0
1.0,118514.0,717.0,1116630.0,4178.1,22.4,13.0,128820.0,424974.0
1.0,33770.0,712.0,388778.0,8131.81,10.7,5.0,40622.0,153230.0
1.0,89276.0,722.0,1002326.0,6323.01,13.8,12.0,120175.0,497002.0
1.0,161260.0,735.0,928435.0,10986.56,13.1,7.0,26372.0,96624.0
1.0,116688.0,741.0,1151742.0,32152.75,17.5,10.0,95475.0,264506.0
1.0,173272.0,724.0,1084919.0,23416.17,16.8,15.0,422294.0,565268.0
1.0,327800.0,740.0,1038008.0,14877.95,14.0,9.0,198683.0,308000.0
1.0,755458.0,690.0,2572448.0,16227.9,13.3,10.0,281219.0,422884.0
1.0,220440.0,698.0,666330.0,13159.97,9.4,11.0,207119.0,330792.0
1.0,133408.0,743.0,1017678.0,12636.14,25.2,12.0,51984.0,683914.0
1.0,283800.0,704.0,810711.0,9660.93,14.5,7.0,24529.0,63272.0
1.0,71808.0,739.0,190798.0,2155.93,14.8,9.0,46493.0,79530.0
1.0,300564.0,709.0,906167.0,14257.03,21.4,6.0,265544.0,332398.0
1.0,537966.0,651.0,1133616.0,13792.48,12.9,19.0,160227.0,357478.0
1.0,334554.0,738.0,982376.0,21694.01,13.0,10.0,274721.0,645216.0
1.0,476322.0,738.0,1679049.0,27144.54,18.0,13.0,379582.0,682462.0
0.0,283580.0,660.0,847742.0,10243.47,27.4,7.0,488186.0,852588.0
1.0,311190.0,709.0,1045171.0,19771.02,19.4,16.0,341734.0,507936.0
1.0,263560.0,722.0,1049256.0,21334.91,22.7,13.0,153881.0,267938.0
1.0,627770.0,708.0,1936290.0,38080.37,24.9,14.0,402895.0,777524.0
1.0,221452.0,717.0,2103794.0,23843.1,20.5,19.0,234745.0,458370.0
1.0,430804.0,748.0,2418377.0,13321.09,19.9,7.0,299364.0,732820.0
1.0,539990.0,718.0,2201188.0,16692.26,19.8,7.0,202882.0,397496.0
0.0,620444.0,691.0,1339576.0,28019.49,14.7,14.0,154185.0,328196.0
1.0,536580.0,727.0,2548755.0,15483.67,17.6,7.0,292296.0,528022.0
1.0,438680.0,741.0,1307067.0,10467.48,17.5,7.0,259958.0,923318.0
0.0,259512.0,735.0,1326067.0,15139.2,15.0,8.0,97470.0,240130.0
1.0,222398.0,727.0,1296484.0,13180.87,16.0,9.0,28367.0,245124.0
1.0,309056.0,695.0,953230.0,13980.58,11.9,11.0,184946.0,328966.0
1.0,107888.0,695.0,1164624.0,4949.69,15.4,8.0,45562.0,130900.0
1.0,244926.0,695.0,826880.0,14194.9,15.5,14.0,168017.0,316338.0
1.0,66154.0,687.0,1352097.0,38309.7,16.4,18.0,416385.0,626142.0
1.0,112046.0,715.0,1161204.0,20224.36,22.4,9.0,61522.0,345818.0
1.0,204292.0,650.0,711512.0,9012.46,13.5,7.0,68191.0,285032.0
1.0,187044.0,721.0,326002.0,5297.58,17.1,9.0,207328.0,435710.0
0.0,289454.0,713.0,2494947.0,41998.17,24.4,14.0,230508.0,410630.0
1.0,457974.0,720.0,2186748.0,29521.06,14.4,12.0,388531.0,462374.0
1.0,561286.0,655.0,1938950.0,17289.05,8.7,13.0,251484.0,323180.0
1.0,222838.0,741.0,866039.0,8660.39,24.0,10.0,132088.0,213906.0
0.0,323730.0,730.0,1882539.0,38748.98,28.5,18.0,536465.0,970596.0
1.0,323598.0,750.0,2235768.0,15668.92,8.2,10.0,190418.0,489940.0
1.0,359216.0,702.0,918821.0,17227.87,13.3,17.0,236683.0,292490.0
1.0,359810.0,684.0,1220427.0,26442.49,22.6,10.0,300466.0,393558.0
1.0,85778.0,719.0,520619.0,7592.4,8.5,12.0,69179.0,190740.0
1.0,215336.0,675.0,1162344.0,11236.03,22.2,13.0,242459.0,576488.0
1.0,776402.0,702.0,2375551.0,34643.46,17.0,11.0,249166.0,412742.0
0.0,776160.0,688.0,2049264.0,25444.99,25.4,5.0,483778.0,594022.0
0.0,490336.0,734.0,963699.0,10439.93,17.2,16.0,233738.0,478170.0
1.0,767536.0,652.0,1325744.0,35353.3,12.5,21.0,463505.0,633644.0
0.0,445984.0,703.0,1733256.0,26143.24,23.2,14.0,89167.0,398618.0
1.0,266948.0,720.0,906072.0,9627.11,15.9,10.0,209456.0,351494.0
1.0,258478.0,725.0,794922.0,15898.44,17.7,12.0,60211.0,322806.0
1.0,220088.0,725.0,788823.0,16302.19,24.4,10.0,245613.0,323554.0
1.0,327668.0,731.0,2584513.0,36613.95,22.7,12.0,273828.0,568216.0
0.0,763620.0,691.0,2261076.0,40511.04,12.4,11.0,624758.0,905388.0
0.0,403964.0,710.0,873183.0,14916.9,12.0,12.0,265468.0,602712.0
1.0,216216.0,677.0,1568545.0,18678.71,25.0,20.0,621053.0,1078132.0
1.0,227546.0,689.0,685159.0,9420.96,12.8,6.0,123367.0,182908.0
1.0,214632.0,721.0,907554.0,8167.91,17.4,10.0,225207.0,279510.0
1.0,230362.0,728.0,726902.0,13447.82,18.7,20.0,303107.0,595870.0
1.0,232716.0,732.0,1151172.0,10456.46,11.2,8.0,152114.0,566324.0
1.0,373824.0,721.0,1383599.0,22022.14,27.5,10.0,149853.0,397958.0
1.0,540496.0,725.0,1624405.0,12142.52,15.0,4.0,425220.0,521004.0
1.0,655776.0,702.0,1233271.0,8036.81,16.7,15.0,280649.0,516648.0
1.0,131758.0,737.0,1175872.0,16099.65,20.4,5.0,480377.0,736736.0
1.0,178464.0,745.0,481650.0,5258.06,16.6,4.0,257640.0,668888.0
1.0,329582.0,728.0,823536.0,21205.9,9.2,7.0,111606.0,204490.0
1.0,216018.0,744.0,1679049.0,1609.11,30.1,12.0,41515.0,961290.0
1.0,33044.0,719.0,1903040.0,7041.21,21.0,3.0,50388.0,165286.0
1.0,194524.0,736.0,615961.0,12000.97,18.1,17.0,174686.0,250646.0
1.0,396902.0,734.0,1889094.0,12861.48,25.0,7.0,337611.0,708180.0
1.0,150546.0,704.0,1058642.0,9086.56,18.8,10.0,69635.0,174130.0
1.0,215864.0,726.0,661827.0,10533.98,15.9,5.0,221749.0,317394.0
1.0,402644.0,683.0,1255748.0,20615.19,12.6,12.0,560861.0,675774.0
1.0,343200.0,724.0,685425.0,15479.11,20.6,13.0,373920.0,1170180.0
1.0,367004.0,681.0,2209035.0,33135.62,19.4,11.0,439831.0,1129194.0
1.0,44396.0,724.0,632643.0,6727.14,11.3,4.0,16131.0,24398.0
0.0,424798.0,743.0,1050966.0,8556.46,32.9,11.0,183426.0,661606.0
1.0,550968.0,727.0,2427725.0,38843.6,12.6,8.0,485735.0,618750.0
1.0,432784.0,713.0,1588514.0,14296.55,19.1,6.0,332519.0,500038.0
1.0,596046.0,725.0,1684692.0,28639.84,15.0,20.0,467115.0,748088.0
1.0,185526.0,719.0,367308.0,3428.17,11.9,5.0,158460.0,328240.0
1.0,122342.0,698.0,1056609.0,15320.65,9.0,6.0,96197.0,144650.0
1.0,187462.0,734.0,501106.0,6138.71,13.8,8.0,107160.0,250162.0
0.0,534182.0,702.0,1328803.0,25136.43,23.4,6.0,57722.0,124718.0
1.0,264286.0,695.0,951045.0,13076.94,15.8,15.0,289180.0,407330.0
1.0,240570.0,747.0,849965.0,11481.51,12.4,9.0,193211.0,731082.0
1.0,531960.0,671.0,1531400.0,21439.6,8.5,9.0,227449.0,425458.0
0.0,175516.0,721.0,1231542.0,19909.91,9.7,16.0,275291.0,535744.0
1.0,287122.0,724.0,1043119.0,21905.48,23.7,10.0,147155.0,289784.0
1.0,292050.0,707.0,716490.0,5403.6,11.4,5.0,103759.0,358622.0
1.0,195844.0,737.0,816506.0,21569.56,11.7,18.0,84113.0,388058.0
1.0,64900.0,683.0,715939.0,19151.24,14.9,8.0,36879.0,58872.0
1.0,309144.0,743.0,1112412.0,17613.19,15.7,8.0,256272.0,433840.0
1.0,669636.0,692.0,1445805.0,25181.08,14.9,13.0,245974.0,687962.0
1.0,215578.0,728.0,553375.0,8485.21,9.3,9.0,359955.0,592042.0
1.0,181918.0,717.0,379392.0,3762.38,17.4,13.0,94221.0,294866.0
1.0,52734.0,721.0,758936.0,9486.7,11.9,18.0,359765.0,764368.0
1.0,367708.0,670.0,1755999.0,17120.9,22.1,11.0,269724.0,365706.0
1.0,432916.0,729.0,1308587.0,16902.59,16.5,5.0,278274.0,365750.0
1.0,55616.0,659.0,968316.0,12426.76,11.8,5.0,216923.0,275726.0
1.0,187836.0,738.0,1183301.0,12128.84,14.1,6.0,174933.0,342738.0
1.0,157520.0,702.0,999723.0,17328.57,27.0,15.0,351671.0,598818.0
1.0,222838.0,706.0,962255.0,11065.98,17.5,12.0,149207.0,716870.0
1.0,300542.0,736.0,834309.0,19536.75,16.8,8.0,116812.0,311630.0
1.0,132264.0,731.0,1142280.0,10470.9,8.2,9.0,208430.0,306262.0
0.0,103114.0,693.0,389633.0,7110.56,6.2,5.0,121809.0,171776.0
1.0,439560.0,675.0,1746252.0,29249.74,15.4,17.0,604865.0,727276.0
1.0,391622.0,695.0,768664.0,16077.99,14.2,18.0,219602.0,1252636.0
1.0,476520.0,706.0,1299600.0,22309.61,22.6,14.0,467723.0,722106.0
1.0,225390.0,739.0,1849232.0,7381.5,27.6,10.0,198265.0,416636.0
1.0,181192.0,713.0,1120506.0,14566.73,20.2,8.0,138700.0,176682.0
1.0,210672.0,748.0,1553345.0,33034.54,23.4,14.0,275196.0,825506.0
1.0,221738.0,716.0,804308.0,17426.61,9.5,10.0,174477.0,259336.0
1.0,171270.0,733.0,663746.0,2201.34,7.4,7.0,82650.0,325490.0
1.0,178178.0,725.0,615543.0,8258.35,12.3,7.0,102733.0,204754.0
1.0,333498.0,707.0,960070.0,7504.43,16.2,2.0,243656.0,340296.0
1.0,151140.0,693.0,388170.0,5046.21,13.0,6.0,170449.0,285604.0
1.0,604296.0,704.0,2329875.0,21551.32,18.6,13.0,370025.0,636636.0
1.0,369248.0,701.0,659110.0,10930.32,10.0,8.0,121220.0,406846.0
0.0,432124.0,704.0,942400.0,13664.8,20.7,16.0,196175.0,527010.0
1.0,32296.0,725.0,743964.0,15375.37,8.9,8.0,155268.0,229900.0
1.0,135982.0,739.0,620046.0,16121.12,15.0,6.0,164977.0,276430.0
1.0,267806.0,706.0,2444559.0,26890.13,21.9,13.0,115007.0,232804.0
1.0,276892.0,691.0,1311532.0,16175.46,19.7,6.0,510093.0,614614.0
1.0,452804.0,723.0,2150838.0,21687.55,16.7,14.0,630553.0,802340.0
1.0,260370.0,673.0,838508.0,2571.27,12.7,5.0,63802.0,128018.0
0.0,79420.0,724.0,285798.0,2667.41,5.5,12.0,113012.0,130196.0
1.0,157124.0,742.0,2137595.0,16441.65,27.0,4.0,269496.0,329164.0
0.0,179652.0,714.0,1182997.0,21786.73,16.3,11.0,171342.0,397562.0
0.0,325094.0,667.0,846108.0,13820.03,10.1,19.0,134900.0,274032.0
0.0,107976.0,737.0,730835.0,14464.51,19.4,6.0,29089.0,63184.0
1.0,583110.0,697.0,2805540.0,7200.81,12.0,7.0,38988.0,868362.0
1.0,261470.0,751.0,1505408.0,9057.49,15.6,10.0,443593.0,803792.0
1.0,186538.0,718.0,471732.0,11753.97,26.0,14.0,271947.0,357016.0
1.0,39424.0,741.0,671460.0,17849.55,20.0,11.0,294044.0,504394.0
1.0,670758.0,677.0,2413722.0,10439.36,25.2,6.0,4313.0,56034.0
1.0,21758.0,718.0,1261505.0,36688.81,13.8,8.0,178980.0,228492.0
0.0,184756.0,740.0,884317.0,14738.68,14.5,9.0,359803.0,526020.0
1.0,79156.0,706.0,1139430.0,7957.01,15.0,9.0,184243.0,270402.0
0.0,103928.0,743.0,673132.0,7140.77,14.4,9.0,322658.0,511082.0
1.0,757922.0,694.0,2057187.0,34972.16,20.1,15.0,251845.0,845218.0
1.0,130020.0,722.0,393015.0,1496.82,9.9,3.0,80180.0,140866.0
1.0,764610.0,723.0,1943301.0,22509.87,22.8,17.0,499529.0,838244.0
1.0,180598.0,711.0,460693.0,8369.31,15.1,17.0,237367.0,495220.0
0.0,246708.0,724.0,2313744.0,14345.19,10.3,5.0,99389.0,612172.0
1.0,244992.0,702.0,706876.0,12370.33,8.0,16.0,216828.0,524150.0
1.0,220132.0,692.0,563635.0,11507.54,26.0,7.0,127376.0,230098.0
1.0,763378.0,686.0,1883660.0,37516.26,16.2,14.0,574978.0,693528.0
1.0,784410.0,689.0,1800041.0,12975.48,16.0,6.0,538232.0,721314.0
1.0,264550.0,723.0,1523192.0,35541.21,15.3,10.0,252586.0,542608.0
1.0,90508.0,724.0,868433.0,4132.31,27.3,8.0,36575.0,622732.0
1.0,337986.0,719.0,1050833.0,19177.65,16.7,16.0,516097.0,786280.0
1.0,429440.0,723.0,1576240.0,18126.76,22.5,15.0,327522.0,710182.0
1.0,301158.0,735.0,1453842.0,8710.93,12.9,11.0,254714.0,372856.0
1.0,418176.0,713.0,1504800.0,12540.0,24.7,18.0,193021.0,1006786.0
1.0,434324.0,732.0,1444133.0,16366.79,7.5,11.0,117325.0,325776.0
1.0,180400.0,719.0,1168500.0,10906.0,10.9,10.0,184205.0,568810.0
0.0,123508.0,735.0,872708.0,3178.13,12.1,4.0,105355.0,130196.0
1.0,224488.0,751.0,1996919.0,25127.88,31.1,10.0,189506.0,489808.0
1.0,355916.0,715.0,1152654.0,15272.58,10.0,11.0,296400.0,395868.0
1.0,115720.0,708.0,452542.0,6825.75,18.9,7.0,100738.0,194414.0
1.0,316734.0,704.0,903887.0,19809.97,13.6,6.0,197942.0,292336.0
1.0,171644.0,707.0,1074678.0,16299.15,16.5,5.0,66690.0,81532.0
1.0,327602.0,723.0,1320291.0,23105.14,18.5,9.0,144666.0,466598.0
1.0,511786.0,724.0,1767969.0,19005.51,17.4,17.0,192185.0,435468.0
1.0,102146.0,727.0,1120278.0,22125.5,16.1,6.0,64771.0,127556.0
1.0,64372.0,681.0,1204619.0,19575.13,14.5,7.0,274721.0,390324.0
1.0,164516.0,750.0,530461.0,2519.59,19.7,9.0,43301.0,348238.0
0.0,155100.0,724.0,565440.0,9160.09,14.9,14.0,45695.0,159368.0
1.0,158400.0,707.0,543704.0,14634.75,9.9,11.0,124621.0,156156.0
1.0,260656.0,751.0,1594499.0,10337.52,18.0,7.0,43719.0,448052.0
1.0,172414.0,728.0,744496.0,8499.65,19.4,9.0,162089.0,721886.0
1.0,669262.0,673.0,1979287.0,20947.5,14.9,12.0,342399.0,459404.0
1.0,284306.0,747.0,1534592.0,19310.27,13.0,6.0,72181.0,280434.0
1.0,222464.0,744.0,1536055.0,31873.26,23.3,9.0,97299.0,746064.0
1.0,389510.0,704.0,990489.0,8831.77,8.6,7.0,146946.0,270512.0
0.0,107316.0,684.0,608551.0,6896.81,21.0,6.0,21869.0,80124.0
1.0,547580.0,746.0,1418730.0,9931.11,8.5,7.0,41534.0,593824.0
1.0,197054.0,729.0,850896.0,24108.72,24.0,9.0,192356.0,315480.0
1.0,780626.0,681.0,1598755.0,25047.13,15.7,12.0,545205.0,809336.0
1.0,329648.0,725.0,1043860.0,15396.84,19.6,10.0,143374.0,368918.0
0.0,54208.0,722.0,842688.0,20996.9,17.4,9.0,225321.0,394702.0
1.0,110550.0,699.0,1336517.0,16929.19,15.0,11.0,343083.0,409134.0
1.0,324698.0,745.0,1215126.0,9660.17,21.4,18.0,172444.0,1174602.0
1.0,237622.0,721.0,858173.0,9225.45,10.7,7.0,92226.0,213994.0
1.0,219714.0,728.0,1404176.0,19658.35,19.1,9.0,45600.0,76846.0
0.0,60588.0,739.0,228323.0,3576.94,8.8,9.0,116774.0,351164.0
1.0,324654.0,662.0,2138051.0,17068.84,20.4,12.0,47158.0,165440.0
1.0,546326.0,683.0,1981643.0,38476.71,17.6,16.0,309738.0,526658.0
1.0,266618.0,724.0,1036165.0,11829.4,18.0,10.0,113278.0,252252.0
1.0,292754.0,709.0,909720.0,19028.31,9.0,8.0,113373.0,141922.0
1.0,217470.0,744.0,807614.0,15546.37,10.7,16.0,194750.0,916630.0
1.0,481646.0,692.0,1131906.0,21317.62,17.0,15.0,404111.0,641850.0
1.0,179982.0,746.0,874323.0,11657.64,18.1,5.0,216961.0,357852.0
1.0,336380.0,710.0,1297567.0,14922.03,14.0,9.0,255968.0,307120.0
0.0,472208.0,718.0,1650701.0,23384.82,12.8,15.0,499434.0,781484.0
1.0,330110.0,725.0,798247.0,9246.35,14.5,5.0,108148.0,178354.0
0.0,335258.0,738.0,1061625.0,26009.67,11.1,8.0,307534.0,547844.0
1.0,179784.0,723.0,1416830.0,15348.77,12.6,4.0,137237.0,206646.0
0.0,354640.0,723.0,1052847.0,20442.67,14.0,6.0,530632.0,734052.0
1.0,666468.0,713.0,1208723.0,14202.5,16.5,10.0,198702.0,353430.0
1.0,221540.0,736.0,1035367.0,24589.99,31.5,7.0,75639.0,148434.0
1.0,286110.0,720.0,842346.0,9757.26,20.5,7.0,67051.0,149292.0
1.0,154308.0,727.0,561621.0,7535.02,14.9,12.0,117838.0,202752.0
1.0,268862.0,745.0,865355.0,15287.78,16.4,9.0,440249.0,1062006.0
1.0,309210.0,748.0,1602232.0,30308.8,15.4,8.0,436677.0,688886.0
1.0,450120.0,659.0,971850.0,13298.29,13.7,6.0,126407.0,148588.0
0.0,285406.0,714.0,929043.0,18348.68,16.6,13.0,49058.0,344212.0
1.0,267322.0,695.0,577182.0,16978.78,16.7,13.0,74632.0,302148.0
1.0,409684.0,711.0,956802.0,6912.77,23.2,7.0,313196.0,1001792.0
1.0,155166.0,707.0,1793087.0,24654.97,14.7,9.0,182134.0,231748.0
1.0,221474.0,738.0,745959.0,14111.11,9.1,9.0,220134.0,367818.0
1.0,766150.0,707.0,2022835.0,32702.42,27.3,18.0,566751.0,1235872.0
1.0,225390.0,715.0,1459922.0,10669.64,10.5,8.0,113867.0,214060.0
1.0,219010.0,686.0,764047.0,7385.68,15.0,9.0,43510.0,196064.0
1.0,224796.0,730.0,970710.0,17391.84,21.5,14.0,267558.0,772596.0
1.0,96932.0,745.0,748600.0,2414.14,24.7,11.0,68951.0,420244.0
1.0,326216.0,668.0,1408622.0,33219.79,12.5,14.0,49343.0,93522.0
1.0,154924.0,723.0,860130.0,15195.63,15.7,17.0,219241.0,495792.0
1.0,176330.0,726.0,1370603.0,17589.44,17.7,6.0,47519.0,97020.0
1.0,497706.0,741.0,1095825.0,23651.58,27.0,6.0,167485.0,216700.0
1.0,628870.0,699.0,1745739.0,33605.49,22.9,10.0,649591.0,985776.0
1.0,293106.0,748.0,1275071.0,15194.49,6.1,8.0,224751.0,325688.0
1.0,425568.0,672.0,1148550.0,24789.49,17.1,17.0,350303.0,809622.0
0.0,524524.0,684.0,1094723.0,8210.47,12.5,16.0,68989.0,688622.0
1.0,92840.0,685.0,1197912.0,4053.08,19.0,5.0,19114.0,22374.0
0.0,38742.0,729.0,1700766.0,33873.77,12.4,6.0,148884.0,301378.0
1.0,222024.0,715.0,671118.0,5704.56,19.0,7.0,197011.0,299750.0
0.0,227876.0,669.0,656013.0,4706.87,14.4,7.0,123481.0,299134.0
1.0,131912.0,716.0,873468.0,4272.72,14.9,11.0,72067.0,336446.0
1.0,314710.0,722.0,1456065.0,9027.66,19.4,12.0,264784.0,1035826.0
1.0,221210.0,732.0,953705.0,2678.24,14.3,15.0,155857.0,572880.0
1.0,624712.0,653.0,1422302.0,16948.95,20.4,5.0,23731.0,116402.0
1.0,232144.0,746.0,384636.0,7852.89,12.0,14.0,234916.0,502788.0
0.0,223102.0,719.0,1192193.0,25235.04,16.7,10.0,427652.0,506308.0
1.0,201300.0,748.0,676115.0,10141.63,9.5,7.0,91637.0,380336.0
0.0,432740.0,728.0,896952.0,10016.04,12.4,14.0,256766.0,994378.0
0.0,221782.0,725.0,919391.0,19307.04,8.7,9.0,65417.0,139744.0
1.0,326040.0,713.0,2346500.0,15975.77,20.5,18.0,411939.0,917268.0
0.0,350020.0,688.0,699067.0,8388.69,16.4,12.0,259369.0,341286.0
1.0,221606.0,731.0,516743.0,13090.81,15.4,13.0,317718.0,651112.0
1.0,330924.0,741.0,725534.0,7074.08,21.6,6.0,210406.0,316404.0
1.0,441540.0,715.0,849547.0,13309.5,18.5,8.0,442871.0,596970.0
1.0,217316.0,738.0,713260.0,14491.11,23.2,11.0,252301.0,328240.0
1.0,652366.0,715.0,1738044.0,24187.76,16.9,11.0,197828.0,261492.0
0.0,311454.0,718.0,840560.0,13869.05,29.5,15.0,237614.0,546986.0
1.0,786016.0,717.0,2715328.0,17536.62,23.3,7.0,118446.0,391864.0
0.0,603372.0,703.0,2028554.0,15805.72,25.0,9.0,434815.0,618530.0
1.0,664290.0,724.0,2199212.0,19792.87,15.2,7.0,498921.0,728486.0
1.0,196504.0,742.0,1753567.0,5246.28,13.0,6.0,93955.0,148412.0
1.0,103664.0,734.0,1319493.0,22541.22,16.0,11.0,83106.0,101508.0
1.0,759990.0,726.0,1594005.0,27230.8,14.3,17.0,352754.0,1047332.0
1.0,218570.0,724.0,1283602.0,10910.56,7.3,7.0,137655.0,319396.0
1.0,267652.0,706.0,1290575.0,23660.32,11.7,10.0,274645.0,541750.0
1.0,292094.0,707.0,1300113.0,15276.38,13.0,6.0,253365.0,503206.0
1.0,237248.0,747.0,717155.0,14283.44,14.4,14.0,203851.0,442002.0
1.0,265980.0,706.0,1132191.0,19530.48,21.1,12.0,107939.0,390544.0
1.0,173536.0,744.0,674424.0,9891.59,11.5,9.0,304741.0,659560.0
1.0,261448.0,703.0,1068313.0,22078.38,12.0,15.0,290700.0,382932.0
0.0,432256.0,685.0,895945.0,22473.39,17.4,17.0,451497.0,557348.0
1.0,107844.0,746.0,2235084.0,12777.31,22.6,4.0,0.0,0.0
1.0,489852.0,750.0,2425502.0,18716.9,31.5,8.0,268090.0,910294.0
0.0,218944.0,746.0,1796336.0,39519.43,26.8,14.0,517199.0,965888.0
1.0,221012.0,675.0,763496.0,13170.23,17.1,16.0,162602.0,380358.0
1.0,237006.0,750.0,860814.0,18650.97,33.5,15.0,239552.0,997766.0
1.0,436524.0,735.0,1168690.0,9933.96,12.0,11.0,66215.0,511170.0
1.0,291940.0,724.0,1563301.0,42209.07,24.9,11.0,491663.0,892298.0
1.0,157850.0,748.0,915325.0,10320.42,12.7,21.0,96102.0,1183886.0
1.0,21450.0,713.0,463182.0,13161.87,7.1,10.0,83657.0,160886.0
1.0,316998.0,702.0,836494.0,19936.7,25.6,17.0,293778.0,499532.0
1.0,220044.0,718.0,760152.0,18560.53,22.7,10.0,108110.0,173866.0
1.0,471482.0,714.0,1260327.0,15543.9,11.3,8.0,88787.0,276342.0
1.0,458128.0,719.0,900049.0,26776.51,14.3,9.0,25441.0,230186.0
1.0,193600.0,686.0,1254000.0,11390.5,17.5,12.0,114988.0,176110.0
1.0,270248.0,717.0,1030864.0,14689.85,9.6,4.0,284506.0,328768.0
1.0,106722.0,695.0,1286623.0,18763.07,8.0,12.0,405726.0,786918.0
1.0,198110.0,730.0,557916.0,10228.46,17.3,6.0,171703.0,722986.0
1.0,752444.0,740.0,1856680.0,36514.77,17.5,12.0,245309.0,550462.0
1.0,194128.0,718.0,1737854.0,41563.83,15.0,15.0,92644.0,174988.0
1.0,485694.0,693.0,1143990.0,18399.22,16.7,8.0,403142.0,582758.0
1.0,221320.0,704.0,1911400.0,39183.7,14.3,16.0,35340.0,444818.0
1.0,322344.0,739.0,959975.0,15119.63,17.4,13.0,234612.0,373670.0
1.0,80476.0,722.0,753388.0,12117.25,18.3,7.0,327313.0,460504.0
1.0,177188.0,714.0,1291221.0,22488.78,5.6,9.0,26638.0,237336.0
1.0,304678.0,695.0,993339.0,28972.34,18.5,15.0,239020.0,685014.0
1.0,286000.0,675.0,1140000.0,24320.0,12.5,8.0,140980.0,209022.0
1.0,510488.0,685.0,1102171.0,14971.05,26.0,9.0,428906.0,1232308.0
1.0,215974.0,715.0,1305661.0,15559.1,17.8,8.0,102258.0,237754.0
1.0,202268.0,745.0,854411.0,6699.97,16.9,10.0,114912.0,485606.0
1.0,194084.0,735.0,829958.0,13763.41,11.2,12.0,162165.0,209088.0
1.0,262724.0,735.0,1229072.0,11235.84,20.5,3.0,116109.0,159852.0
1.0,228822.0,735.0,1185752.0,16304.09,14.6,6.0,41933.0,219692.0
1.0,764456.0,714.0,2169268.0,39950.73,12.7,14.0,364268.0,495638.0
1.0,219186.0,722.0,1571167.0,27364.37,18.8,11.0,102714.0,457424.0
1.0,311696.0,724.0,1922800.0,21631.5,18.3,18.0,448115.0,749804.0
1.0,177188.0,709.0,1300664.0,11705.9,20.4,16.0,169955.0,516472.0
1.0,307758.0,711.0,987202.0,13327.36,16.5,8.0,416138.0,505626.0
1.0,265848.0,737.0,1067952.0,19579.12,20.6,11.0,381957.0,471482.0
1.0,272580.0,710.0,653904.0,11170.67,12.0,13.0,219697.0,792440.0
1.0,318868.0,744.0,1054082.0,7159.01,18.5,9.0,252985.0,606474.0
1.0,271656.0,734.0,2042595.0,23319.65,24.2,7.0,10944.0,15620.0
1.0,215996.0,740.0,1044639.0,17062.38,13.6,8.0,61731.0,127402.0
1.0,262020.0,712.0,942875.0,8957.36,19.3,6.0,148352.0,353452.0
1.0,52030.0,724.0,486894.0,4949.88,29.4,6.0,48051.0,103994.0
1.0,356224.0,698.0,1032232.0,11096.57,19.2,7.0,206283.0,260458.0
1.0,392282.0,697.0,959899.0,16318.15,20.4,16.0,645734.0,1028478.0
1.0,65824.0,715.0,1042074.0,2579.25,16.5,4.0,61883.0,92092.0
1.0,405020.0,725.0,1049389.0,20637.99,16.9,17.0,418608.0,704528.0
1.0,42900.0,737.0,833625.0,12851.79,9.6,16.0,91124.0,445192.0
1.0,349712.0,710.0,1284210.0,14233.28,23.0,8.0,265677.0,428450.0
1.0,192786.0,701.0,490542.0,6009.13,13.3,7.0,0.0,0.0
1.0,178728.0,714.0,530594.0,8224.34,11.0,5.0,115425.0,176528.0
1.0,231176.0,742.0,1315370.0,22142.03,18.4,8.0,51680.0,163042.0
